compound_id	num_recognized_nodes	iso_class_idx
PNPdb00258	4	1572
PNPdb00259	5	1848
NPA010768	6	1849
BGC0002940.9	2	590
NPA019114	6	1850
BGC0002548.0	8	37
BGC0002548.1	8	37
BGC0002548.2	8	62
NPA010762	3	949
BGC0002548.3	8	37
BGC0000443.0	7	1851
BGC0002940.2	2	590
BGC0002940.1	2	590
NPA009791	4	1820
BGC0002940.4	2	590
NPA008461	9	1852
BGC0002940.3	2	590
BGC0002940.6	2	590
BGC0002940.5	2	590
BGC0002940.8	2	590
BGC0002940.7	2	590
NPA009798	2	1853
PNPdb00270	7	1468
NPA008463	6	1854
PNPdb00271	8	1855
BGC0002940.0	2	590
NPA008465	7	327
NPA022741	6	1856
PNPdb00273	7	1857
NPA022740	5	1858
PNPdb00274	8	1859
PNPdb00264	6	1860
PNPdb00265	8	1861
PNPdb01596	3	1862
PNPdb00267	7	1799
PNPdb00268	7	8
PNPdb01599	5	1326
PNPdb00269	7	53
NPA019100	3	1863
NPA010772	3	1864
NPA019104	5	1865
NPA007185	6	1866
BGC0000981.0	0	1131
NPA007183	6	1867
NPA007189	2	1868
BGC0001845.0	1	1869
NPA020159	2	1870
PNPdb00280	10	1871
NPA007187	2	1872
PNPdb00281	14	1873
NPA020153	5	1874
PNPdb00282	34	1875
PNPdb00283	2	1876
BGC0000310.0	12	612
BGC0002058.0	0	159
PNPdb00285	3	201
PNPdb00275	9	1656
NPA020161	3	1367
PNPdb00276	9	1805
NPA020162	4	1877
PNPdb00277	8	1878
PNPdb00278	8	1879
PNPdb00279	11	1880
NPA004904	5	156
NPA019177	6	1881
NPA019178	18	1882
PNPdb00290	5	1883
PNPdb00291	4	1884
PNPdb00293	5	1885
NPA020143	8	467
PNPdb00294	4	1886
PNPdb00287	3	830
PNPdb00288	2	1887
NPA020152	8	1888
PNPdb00289	3	1889
NPA004913	5	1890
NPA019162	4	1891
NPA019166	6	161
BGC0002178.1	5	1704
BGC0002178.0	5	1705
NPA020134	9	1656
BGC0001057.0	0	1892
PNPdb00297	2	1893
PNPdb00299	6	906
NPA019155	11	1894
BGC0000323.1	9	1895
BGC0003051.2	6	1896
BGC0000323.0	9	1895
BGC0003051.1	6	1897
NPA007170	7	1898
BGC0003051.0	6	1899
NPA007175	5	1900
NPA007179	6	149
NPA020124	9	1901
NPA007178	9	1902
NPA021458	4	1903
NPA020120	9	1904
BGC0000456.0	5	1905
BGC0001582.0	12	1906
NPA016933	22	1907
NPA015609	7	1908
NPA028910	4	1909
NPA028911	4	1910
NPA028912	4	686
NPA004946	9	1289
NPA028913	4	1911
NPA028914	4	1544
NPA004944	7	542
NPA028915	4	1912
NPA028916	4	1913
NPA028917	4	686
NPA028918	4	1914
NPA028919	4	1915
NPA016940	2	1916
NPA016924	6	908
NPA016923	6	1917
BGC0000994.0	1	1918
NPA020187	7	1919
NPA020188	7	1920
NPA020193	5	1921
NPA020194	5	1922
NPA003623	7	247
NPA020195	5	1923
NPA028900	6	1924
NPA028901	6	1925
NPA028902	6	1926
NPA028903	5	1927
NPA004955	3	673
NPA028904	5	1928
NPA028908	10	1929
NPA028909	4	1911
NPA016910	14	1237
NPA016913	5	1930
NPA016914	20	1931
BGC0001368.0	0	1932
BGC0001115.0	0	1933
NPA020175	6	384
NPA004922	2	1934
NPA019196	6	699
NPA004929	2	1872
NPA016908	8	1935
NPA019182	9	1936
BGC0002570.0	4	1246
NPA003605	8	783
NPA019185	5	1848
NPA003607	3	1937
NPA003609	7	1938
NPA014317	15	1939
NPA015649	10	113
BGC0002415.1	9	1940
BGC0002415.0	3	1941
BGC0001092.0	0	155
NPA002330	7	1942
BGC0002415.2	6	1943
NPA028953	7	1944
NPA028954	7	1945
NPA028955	7	1946
NPA002324	9	1339
NPA028956	7	1947
NPA002327	7	1948
NPA028957	7	1949
NPA028958	5	1950
NPA014322	3	1367
NPA015637	3	1410
BGC0000349.0	4	1951
BGC0001102.1	0	1952
BGC0002272.1	0	1953
BGC0001102.0	0	1082
BGC0001102.2	0	1082
NPA003670	8	467
NPA027614	8	1954
NPA027613	7	1955
NPA028950	6	130
NPA001011	15	1956
NPA028951	7	1957
NPA027611	7	1958
NPA028952	7	1959
NPA001002	15	1960
NPA028942	3	1961
NPA028943	3	1961
NPA001004	3	1962
NPA028944	7	1963
NPA028945	6	592
NPA028946	7	1964
NPA003668	2	1965
NPA028947	7	1966
BGC0001235.0	3	1967
NPA028948	6	1968
NPA002339	6	1669
NPA028949	7	1969
BGC0002272.0	0	1953
NPA016971	4	1970
NPA016970	8	971
NPA016952	2	808
NPA016955	6	1559
NPA027609	7	1971
NPA027608	8	1972
NPA015629	3	1973
NPA027607	8	1974
NPA027606	9	1975
BGC0003149.0	0	159
NPA027604	3	1976
NPA004971	5	1977
NPA027603	5	1978
NPA027602	5	1979
NPA003641	2	1404
NPA027601	6	1980
NPA028940	3	1981
NPA027600	6	1982
NPA028941	3	1983
NPA027610	7	1984
NPA028931	4	1985
NPA002300	19	1986
NPA028932	4	1985
NPA028933	3	1987
NPA028934	3	1988
NPA004968	9	1989
NPA028935	3	715
NPA028936	3	1990
NPA028937	3	1991
NPA028938	3	1992
NPA028939	3	1993
NPA016942	5	326
BGC0001355.0	0	159
NPA028930	4	1985
NPA028920	4	351
NPA028921	4	1994
NPA028922	4	717
NPA028923	4	1995
NPA028924	4	1996
NPA028925	4	1997
NPA028926	4	1997
NPA028927	4	297
NPA028928	3	1988
NPA028929	3	1998
NPA012052	7	1841
NPA012050	8	1389
BGC0000396.0	5	1999
NOR00380	11	982
NOR00381	9	1846
NPA000074	11	336
NOR00375	7	2000
BGC0002104.0	0	2001
NOR00376	8	2002
NPA000068	2	2003
NPA024044	17	2004
BGC0000406.1	1	2005
BGC0000406.0	3	2006
NPA012048	6	2007
BGC0002104.1	0	2001
NPA013377	15	2008
NPA013392	6	729
NPA012060	24	2009
NOR00390	13	2010
NOR00391	7	2011
NOR00392	7	2012
NOR00394	3	2013
NOR00395	6	2014
NOR00396	13	2015
NOR00388	9	1844
BGC0001679.0	1	2016
NPA014698	6	1711
NOR00360	9	2017
NOR00361	12	2018
NPA000053	7	866
NOR00362	12	2019
NPA000054	7	2020
NPA000055	6	2021
NPA001376	8	2022
NPA001378	18	2023
NOR00356	8	2024
NOR01687	11	2025
NOR00357	9	2026
NOR00358	9	2027
NOR00359	9	2028
NPA012028	3	2029
NPA012026	10	2030
NPA013372	7	948
BGC0001413.0	3	2031
BGC0001413.1	3	2031
NPA001392	8	2032
NOR00370	7	2033
NOR00371	9	2034
NPA024005	4	2035
NOR00372	9	2022
NPA024006	4	2036
NOR00373	9	2037
NPA024003	3	2038
NOR00374	9	2039
NPA024004	3	2040
NPA000058	6	313
NPA001389	5	1343
BGC0002597.2	1	2041
BGC0002597.1	1	2041
NOR00369	5	2042
BGC0002597.0	1	2041
NPA014690	9	1347
NPA021804	9	2043
NPA021807	9	2044
NPA021806	9	1138
NPA021803	9	2045
NPA007502	6	2046
BGC0002607.0	1	1470
NPA007512	5	326
BGC0000383.0	3	2047
NPA007507	18	2048
BGC0002117.3	9	2049
BGC0002117.2	9	2049
BGC0001390.0	0	159
BGC0002117.1	9	2049
BGC0002117.0	9	2049
BGC0000419.0	11	1788
NOR00397	8	2050
NPA024067	7	2051
NOR00398	9	2052
NOR00399	6	904
NPA008807	5	489
NPA024066	10	2053
NPA012069	5	1206
BGC0002522.1	9	2054
BGC0001128.0	5	294
BGC0002522.0	9	2054
BGC0003111.1	8	2055
BGC0003111.0	8	2055
BGC0003111.3	8	2056
BGC0003111.2	8	2057
NPA008816	5	2058
NPA008819	2	1184
NPA020515	2	2059
NPA020516	3	2060
NPA008874	2	2061
NPA007541	7	2062
NPA008871	4	2063
NPA007544	2	2064
BGC0001056.1	1	2065
BGC0001056.0	1	2065
BGC0001056.3	6	2066
NPA006206	6	2067
BGC0001056.2	0	159
NPA007536	11	2068
BGC0001056.4	6	2066
NPA019536	8	2069
BGC0003079.0	0	159
BGC0003079.1	2	2070
BGC0003079.2	2	2070
BGC0002775.0	9	1328
NPA006221	8	2071
NPA007551	2	2003
BGC0001711.0	8	2072
NPA019524	8	1843
NPA019509	18	2073
BGC0001844.3	5	2074
NPA007520	8	2075
BGC0001844.1	6	2076
NPA008854	8	2077
BGC0001844.2	6	2078
BGC0002059.0	0	1933
BGC0002059.1	0	1933
BGC0001844.0	6	1176
NPA007516	7	2079
NPA007515	6	761
BGC0000321.0	2	1479
BGC0000957.0	1	2080
BGC0001043.3	0	2081
BGC0001043.2	0	2081
BGC0002918.0	11	2082
BGC0001043.1	0	2081
BGC0001043.0	0	2081
NPA019502	7	2083
NPA007582	5	94
NPA007580	5	345
NPA007584	3	2084
NPA007583	7	2085
NPA018240	15	2086
NPA019576	6	2087
NPA006266	4	1019
BGC0002344.0	7	2088
BGC0002344.1	7	2089
NPA018231	6	2090
NPA019562	5	2091
NPA019569	8	2092
NPA018235	8	2093
NPA018219	11	2094
NPA008891	3	2095
BGC0001426.0	5	1066
NPA006232	6	2096
NPA007568	5	2097
NPA007567	3	1832
BGC0001030.0	1	1470
BGC0000441.0	7	2098
NPA018225	3	1973
NPA007570	6	1810
NPA006243	14	2099
NPA006241	3	2100
NPA006238	11	2101
NPA019544	5	2102
NPA018214	4	835
BGC0000335.1	4	2103
BGC0000335.2	3	2104
BGC0000335.0	3	2105
BGC0000335.3	3	2106
BGC0002286.0	5	2107
BGC0002286.1	5	2108
BGC0001354.0	0	159
BGC0000455.0	9	2109
NPA003900	7	875
NPA018156	2	2110
NPA003903	2	1200
NPA019485	6	2111
NPA003905	7	1255
NPA019486	7	465
NPA018158	15	2112
NPA019489	5	1999
BGC0000980.0	0	1131
NPA007481	4	2113
NPA006156	3	2114
NPA021782	16	2115
NPA021781	16	2116
NPA021783	16	2117
NPA019471	6	1943
NPA019477	6	2118
BGC0001341.0	12	1445
NPA018148	4	2119
NPA007490	7	1361
BGC0000348.0	1	2120
NPA007493	2	2121
NPA021775	2	2122
PNPdb04501	8	419
PNPdb04502	9	2123
NPA021780	16	2124
PNPdb04500	8	419
PNPdb04505	8	1427
PNPdb04506	14	2125
PNPdb04503	8	1427
PNPdb04504	15	2126
PNPdb04509	13	2127
BGC0002536.0	1	2128
PNPdb04507	9	2129
PNPdb04508	2	643
NPA027904	7	2130
NPA027903	7	2131
BGC0001461.0	11	2132
PNPdb04513	8	2133
NPA003930	2	2134
PNPdb04516	4	2135
PNPdb04517	15	2136
NOR01704	11	786
PNPdb04518	11	2137
PNPdb04519	13	2138
NPA015917	7	1602
BGC0001857.0	1	2139
PNPdb04530	15	2140
PNPdb04531	8	2133
BGC0000322.0	10	2141
PNPdb03200	12	2142
BGC0001069.0	0	2143
PNPdb04524	8	1427
PNPdb04521	9	2144
PNPdb04522	10	2145
NOR01710	7	2146
PNPdb04527	10	2147
PNPdb04528	10	2148
PNPdb04525	11	2149
NPA002614	11	2150
PNPdb04526	7	2151
PNPdb04529	11	2152
NPA006195	18	2153
NPA015902	2	2154
NPA015903	2	1561
NPA020494	4	2155
PNPdb04541	9	1299
NPA020495	4	2155
NPA020496	4	2156
PNPdb03211	6	2157
PNPdb04540	16	2158
PNPdb03202	15	2159
PNPdb04534	16	2160
PNPdb03201	4	2161
PNPdb03204	14	2162
PNPdb04532	11	2163
PNPdb03203	11	2164
PNPdb04533	10	2165
NPA003911	2	2166
PNPdb04538	7	145
PNPdb03205	9	2167
PNPdb04536	8	2168
PNPdb03207	2	1706
PNPdb04537	7	145
PNPdb03209	3	2169
NPA003917	8	1689
NPA003918	7	1534
BGC0001189.0	6	940
BGC0000993.0	4	2170
PNPdb03220	3	2171
PNPdb04553	10	2172
BGC0002046.0	0	2173
PNPdb03222	8	72
PNPdb04550	9	2174
PNPdb03221	5	2175
NPA018170	10	2176
PNPdb03213	5	1522
PNPdb04545	5	2177
PNPdb03212	3	2178
PNPdb04546	8	2179
PNPdb03215	5	2180
PNPdb04543	14	2181
NPA020493	11	2182
PNPdb03214	3	2183
PNPdb04544	11	2184
NPA003922	4	2185
PNPdb04549	9	2186
PNPdb03219	6	2187
PNPdb03218	6	2188
BGC0001737.0	1	339
NPA003925	6	2189
BGC0002179.0	4	2190
NPA026619	5	2191
NPA014638	6	2192
NPA026618	5	2193
NPA026617	5	1343
NPA026616	5	2194
PNPdb04560	17	2195
NPA026615	5	2196
NPA026614	5	966
NPA026613	5	2197
PNPdb03231	3	436
PNPdb04563	11	2198
NPA026612	5	1343
PNPdb03230	8	467
PNPdb04564	18	2199
PNPdb03233	4	2200
PNPdb04561	8	2201
PNPdb03232	2	1706
PNPdb04562	18	2202
NPA001310	18	2203
NPA003973	3	1823
NPA026620	6	2204
PNPdb03224	7	1957
PNPdb04556	18	2205
PNPdb03223	8	2206
NOR00410	7	1799
PNPdb03226	9	2207
NOR00411	6	2208
PNPdb03225	9	2026
PNPdb04555	7	145
PNPdb03228	9	2209
PNPdb03227	10	2210
PNPdb04558	18	2211
NOR00415	8	2212
NPA001317	12	2213
PNPdb04559	7	145
NOR00416	11	2214
NOR01747	2	2215
NPA001318	6	2216
NOR00417	10	2217
NOR00418	8	2218
NOR00419	10	2219
NPA013310	6	2220
NPA014621	16	2221
NPA015955	3	2222
BGC0002523.2	2	2223
BGC0002523.1	2	2223
NPA015957	8	2224
BGC0002523.0	1	2139
PNPdb04570	17	2225
PNPdb04571	7	145
PNPdb03240	3	949
BGC0001127.0	9	1708
PNPdb03242	5	1207
PNPdb04574	18	2226
NPA003990	7	462
PNPdb03241	6	2227
PNPdb04575	15	2228
NPA001330	2	2229
NPA003993	6	2230
PNPdb03244	7	1595
PNPdb03243	6	2231
PNPdb04573	8	2232
NPA001321	9	2233
PNPdb04567	17	2234
NOR00420	4	160
NOR01751	11	789
PNPdb03234	2	1502
PNPdb04568	17	2235
NOR00421	6	262
PNPdb04565	18	2236
NOR00422	10	2237
PNPdb03236	5	1551
NOR00423	10	2238
NPA001325	6	943
NOR00424	10	2239
NOR01755	10	2240
NPA003987	6	867
PNPdb03238	5	2241
NOR00425	10	2242
NPA001327	4	2243
NPA013309	4	962
PNPdb04569	17	2244
NPA001328	7	2245
NOR00427	6	2246
NOR00428	6	2247
NOR00429	6	2096
BGC0001902.0	0	155
NPA013303	4	2248
NPA013302	9	2054
NPA015961	6	2249
BGC0001652.4	0	2250
BGC0001652.2	0	155
BGC0001652.3	1	433
PNPdb04581	17	2251
PNPdb04582	7	145
PNPdb03251	8	2252
PNPdb03250	8	1043
BGC0000370.0	3	436
BGC0001652.0	0	155
PNPdb03253	8	938
PNPdb04585	12	2253
BGC0001652.1	0	2254
PNPdb04586	17	2255
PNPdb03255	7	2256
PNPdb04583	17	2257
PNPdb03254	12	2258
PNPdb04584	13	2259
PNPdb03246	7	102
PNPdb03245	5	2260
PNPdb04579	9	2261
PNPdb03248	7	2262
PNPdb04576	18	2263
NPA002621	8	2264
PNPdb03247	9	2265
PNPdb04577	18	2266
NOR01721	3	2267
NPA003955	3	1962
NPA002623	4	2268
PNPdb03249	7	2269
NOR01724	11	2270
NPA003958	4	1572
NOR01728	15	1792
NPA015937	10	2271
PNPdb04592	7	145
PNPdb04593	9	2272
PNPdb04590	17	2273
PNPdb04596	15	1519
PNPdb04597	9	2274
NPA003971	9	708
PNPdb03266	15	2275
PNPdb04594	7	145
PNPdb03265	12	2276
NPA002631	7	2277
NPA003962	7	322
PNPdb04589	10	2278
NPA003964	2	643
PNPdb04587	18	2279
NOR00400	6	510
NOR01731	6	2280
NOR00404	5	2281
NPA002636	2	722
NOR00405	2	1706
NOR00406	6	2282
NOR00407	6	2283
NOR00408	6	2284
NOR00409	7	2083
NPA012012	7	2285
NPA013341	7	2286
BGC0001114.0	0	155
BGC0001367.0	1	2287
PNPdb03273	31	2288
NPA001360	9	2289
NPA027989	5	2290
NPA027988	5	254
PNPdb03275	10	2291
NOR00460	4	2292
NPA027987	5	2293
NPA000032	2	2294
NPA027986	4	1446
NPA027985	5	2295
NOR00452	4	1824
NPA024001	5	2197
NOR00453	4	1824
PNPdb03267	15	2296
NOR00454	4	720
NOR00455	4	2297
NOR01786	16	2298
PNPdb04599	7	145
NOR00456	3	2299
NPA000027	6	2300
NPA027991	11	2301
NOR00457	3	2302
NPA027990	6	2303
NOR00458	3	2304
NOR00459	3	2305
NPA012006	7	1638
NPA012021	4	2306
BGC0002020.1	0	2307
PNPdb03282	22	2308
BGC0002020.0	1	2309
BGC0002020.3	0	2310
PNPdb03284	12	2311
BGC0002020.2	0	2312
BGC0002020.5	0	2313
NOR00470	5	2314
PNPdb03286	5	1165
BGC0002020.4	0	2313
NOR00471	5	2315
NOR00472	5	2316
NOR00473	5	2317
NPA001375	9	613
NPA027984	4	2318
NPA001366	3	2319
PNPdb03278	14	2320
NPA000036	2	2321
NOR00466	3	2322
NPA002698	2	2323
NOR00467	5	1619
NOR00468	5	2324
NOR01799	5	2325
NOR00469	4	2326
NPA013348	6	2327
NPA014671	3	2328
NPA014653	2	662
NPA014654	6	2329
NPA014658	7	2330
PNPdb03291	2	2331
PNPdb03290	9	2332
PNPdb03293	24	2333
PNPdb03292	32	2334
BGC0002416.0	6	2335
PNPdb03294	10	2336
BGC0001091.0	0	155
NPA002671	7	1857
BGC0002416.1	6	2335
NPA002670	19	2337
NPA002673	6	1400
NOR00440	5	2338
NPA002672	3	2339
NOR00430	8	2340
NOR01761	7	2341
NOR00431	8	1369
NOR00432	4	1886
NOR01763	11	627
NPA003997	11	1696
NOR00433	4	1886
NOR00434	6	2338
NOR00435	6	2342
NOR00436	4	2343
NOR00437	5	1900
NOR00438	6	1621
NOR00439	5	94
NPA013315	5	2344
NPA014660	6	2345
NPA013312	4	1545
NPA015994	4	1629
NPA013331	11	120
NPA014644	6	2346
BGC0001101.0	1	2347
BGC0002273.1	0	159
NOR01780	11	2348
NPA002683	4	2349
NPA026621	6	2350
NOR00441	7	2351
NOR00442	9	2352
NOR01773	10	2147
NPA025300	6	2353
NOR00443	9	141
NOR00444	9	2354
BGC0003017.2	0	159
NOR00445	13	2355
BGC0003017.1	0	159
NOR01777	16	2356
NOR00447	14	2357
BGC0003017.3	0	159
BGC0003017.0	0	159
NPA013327	6	2358
NPA013326	3	2359
NPA013266	13	1814
PNPdb03190	7	2360
BGC0000418.3	10	2361
BGC0001425.0	5	1066
BGC0000418.2	9	2362
BGC0000418.1	12	2363
PNPdb03191	6	33
PNPdb03194	8	2364
PNPdb03193	7	327
PNPdb03196	9	2265
PNPdb03195	8	2365
PNPdb03198	10	2366
PNPdb03197	9	2367
PNPdb03199	7	2368
NOR00498	13	2369
NOR00499	13	2370
PNPdb00911	6	2371
PNPdb00912	6	2346
PNPdb00914	6	2372
PNPdb00916	3	2373
PNPdb00917	4	1800
BGC0001545.0	1	2374
PNPdb00920	7	2062
PNPdb00921	9	1084
PNPdb00922	8	1389
PNPdb00924	8	2375
PNPdb00925	9	2376
PNPdb00926	6	2377
PNPdb00927	11	2378
PNPdb00928	9	2379
NOR00481	6	2380
NOR00482	7	1780
NOR00483	5	2381
NOR00484	8	2382
NPA002587	9	1746
NOR00475	7	2383
NOR00476	7	2384
NOR00477	6	2385
NPA001258	4	321
NOR00478	7	2386
NOR00479	7	2387
PNPdb00930	10	2388
PNPdb00931	4	528
BGC0000405.1	3	2389
PNPdb00933	11	2390
BGC0000405.0	3	694
PNPdb00934	10	2391
PNPdb00935	11	2392
PNPdb00936	12	2393
PNPdb00937	14	2394
NPA013255	9	1656
NPA015896	4	2395
NPA014568	5	2396
NPA013251	5	2397
NOR00490	10	2388
NOR00491	11	1880
BGC0002608.0	1	1470
NPA025213	9	2398
NOR00495	13	2399
BGC0002082.0	0	159
NOR00485	3	1649
NPA002598	5	2400
BGC0002082.1	0	2401
NOR00486	4	2402
BGC0002082.2	0	1082
NOR00487	3	2403
NOR00488	5	2404
NOR00489	4	2405
BGC0000288.2	0	2406
PNPdb00941	4	2407
BGC0000288.3	0	2406
PNPdb00942	5	2408
BGC0000288.0	0	390
PNPdb00943	3	2409
BGC0000288.1	0	390
PNPdb00944	6	2410
PNPdb00946	2	2411
PNPdb00947	7	2412
PNPdb00948	6	1488
PNPdb00949	7	2413
BGC0002728.0	1	2414
NPA025299	6	2415
NPA008707	9	1667
PNPdb00950	6	2416
PNPdb00951	7	2062
PNPdb00952	7	462
PNPdb00953	8	1389
PNPdb00954	7	2417
PNPdb00955	5	1658
PNPdb00956	3	1024
PNPdb00957	7	1526
BGC0001532.0	14	803
PNPdb00958	9	2352
PNPdb00959	8	705
PNPdb00960	7	2418
NPA008716	6	2419
PNPdb00964	11	2420
PNPdb00965	10	2421
PNPdb00966	9	2422
PNPdb00967	14	2423
PNPdb00968	10	2424
BGC0002728.1	1	2414
PNPdb00969	8	2425
BGC0002728.2	0	159
NPA013282	20	2426
BGC0000395.0	4	2427
BGC0002095.0	3	1646
PNPdb00970	8	2428
BGC0002095.1	3	2403
PNPdb00973	5	2429
PNPdb00975	5	2430
PNPdb00976	4	2431
PNPdb00977	3	2432
PNPdb00978	4	2433
NPA013292	5	2434
BGC0002572.0	10	2435
BGC0002572.1	10	2436
PNPdb00981	3	2437
PNPdb00982	7	2438
BGC0002572.4	10	2439
BGC0002572.5	10	2439
PNPdb00984	5	2381
BGC0002572.2	10	2440
PNPdb00985	5	716
BGC0002572.3	9	2441
PNPdb00986	5	2442
BGC0001007.1	0	155
BGC0000418.0	11	1788
PNPdb00987	7	322
BGC0001007.0	0	441
BGC0002118.4	0	155
PNPdb00988	7	2443
BGC0002118.3	0	155
BGC0002572.6	9	2441
PNPdb00989	7	2444
BGC0002118.2	0	155
BGC0002572.7	10	2445
BGC0002118.1	0	155
BGC0002118.0	0	155
BGC0001007.3	0	155
BGC0001007.2	0	441
NPA019409	18	2446
BGC0000440.4	8	467
PNPdb00990	7	682
PNPdb00991	7	2062
NPA007416	4	1572
PNPdb00992	7	2447
PNPdb00993	6	2189
PNPdb00995	9	2448
PNPdb00996	9	2449
PNPdb00997	7	2450
PNPdb00998	9	2451
PNPdb00999	11	1341
BGC0000440.0	8	467
BGC0000440.1	8	467
BGC0000440.2	8	467
BGC0000440.3	8	467
NPA019413	6	1641
NPA021718	5	2452
NPA021714	3	1354
BGC0000320.0	12	2453
BGC0000956.0	3	1649
BGC0002919.1	4	1256
BGC0002919.0	4	244
NPA008757	6	2410
NPA019404	8	866
BGC0001055.0	3	2454
BGC0000969.0	2	1313
NPA007407	6	264
NPA007408	2	2455
NPA019449	6	2220
NPA021767	2	2456
NPA008796	5	254
NPA018120	5	2457
NPA019456	9	1936
BGC0002465.2	4	1408
NPA007472	4	2458
NPA020425	12	1657
BGC0002465.1	4	1408
NPA020426	12	1710
NPA021756	5	2459
BGC0002465.0	4	1408
NPA020427	12	1776
NPA020421	12	1657
NPA020422	12	1710
NPA020423	12	1710
NPA020424	12	1838
NPA006148	4	1246
NPA020420	12	1657
BGC0001042.0	2	643
NPA019442	8	2460
NPA019447	6	2461
BGC0000453.0	12	1445
NPA019446	5	358
NPA020418	6	2462
NPA020419	10	224
NPA007442	3	2463
NPA006114	3	2464
NPA007445	5	2465
NPA007439	9	2466
NPA008769	2	949
NPA018100	5	2467
NPA008780	11	2468
NPA021732	11	2469
NPA007458	2	949
NPA007457	5	772
NPA008783	5	1628
NPA019426	18	2470
NPA019423	5	2471
BGC0001710.0	2	2472
BGC0003040.2	0	2473
BGC0003040.1	1	2474
BGC0003040.0	0	2473
NPA007386	7	2475
BGC0002417.1	6	2476
BGC0001090.0	7	1627
BGC0002417.0	6	2476
NPA020352	12	2477
BGC0000467.0	4	1246
NPA019370	7	1638
NPA020361	8	2478
NPA018040	4	1603
BGC0001629.0	19	623
BGC0003040.3	1	2479
BGC0001100.0	1	2480
BGC0002274.0	0	159
NPA020350	6	2481
BGC0001233.0	13	1238
NPA018034	7	1813
NPA019368	6	153
NPA006035	6	2482
NPA021665	4	2483
NPA021664	5	2484
NPA021667	2	2485
BGC0002287.0	0	159
NPA021666	2	2485
BGC0002287.1	0	211
BGC0002287.2	0	211
NPA006038	2	543
NPA008695	7	2486
BGC0001220.0	3	2487
NPA018025	6	2488
BGC0003053.0	5	642
NPA018009	5	426
BGC0001353.0	0	159
NPA020327	18	2489
NPA007371	8	854
NPA006044	9	671
NPA021650	13	2490
NPA018013	12	2491
BGC0003053.2	5	2492
BGC0000454.0	3	1941
NPA018015	10	2493
BGC0003053.1	5	2494
NPA006097	4	2495
NPA020399	10	468
NPA006098	9	2496
NPA015809	2	2497
NPA020395	6	847
NPA020396	6	2498
BGC0002167.5	0	211
BGC0002167.4	0	159
BGC0002167.7	0	1131
BGC0002167.6	0	1131
NOR01820	3	2499
NPA003812	11	639
NPA003816	5	2500
BGC0001593.0	1	2501
BGC0002167.1	0	159
NOR01828	8	2502
BGC0002167.0	0	211
BGC0002167.3	0	211
BGC0002167.2	0	211
BGC0000992.1	1	2503
BGC0000992.0	0	1082
NPA020388	9	2504
PNPdb04410	11	2505
PNPdb04402	7	2506
PNPdb04403	13	2507
NPA020393	6	266
PNPdb04400	4	2508
NPA020394	6	2509
PNPdb04401	14	2510
BGC0001869.5	1	2374
NOR00500	13	2511
BGC0001869.4	1	2374
PNPdb04407	14	2512
BGC0001869.3	2	2513
PNPdb04404	8	27
BGC0001869.2	2	2514
NOR00503	2	2515
NPA018074	22	2516
PNPdb04405	12	2517
NOR00504	2	2518
NPA018077	8	2519
NOR00507	2	2520
PNPdb04409	12	2521
NOR00508	2	2522
NOR00509	2	2523
NPA006071	23	2524
BGC0000334.0	11	627
BGC0001616.0	0	155
BGC0001869.1	0	211
NPA006079	4	2525
NPA020377	6	2526
BGC0001869.0	1	2374
NPA020378	6	2527
NPA006077	3	2528
PNPdb04420	13	2529
NPA020375	7	2530
BGC0001460.0	10	2240
NPA020376	7	2531
NPA018060	2	2532
NPA019391	18	2533
PNPdb04413	13	2534
PNPdb04411	14	2535
PNPdb04412	13	2536
NPA018064	19	1423
PNPdb04417	10	2537
PNPdb04415	13	2534
PNPdb04419	10	2537
NOR01805	11	2538
NPA019398	7	1630
NPA020366	3	2539
NPA020368	4	2540
NPA020369	4	2541
NPA020362	8	2478
NPA020363	6	2542
PNPdb04432	5	2543
NPA020364	6	2542
NPA020365	6	2542
PNPdb03100	6	33
PNPdb04430	10	2544
PNPdb04424	8	1192
NPA020370	4	2545
PNPdb04425	10	2537
NPA020371	9	1901
PNPdb04422	12	199
NPA020372	9	1904
PNPdb04428	14	2546
NPA018051	13	2547
PNPdb04426	11	2548
NPA003804	2	2549
NPA018059	8	3
NPA015847	2	1706
PNPdb03110	7	964
PNPdb04442	8	27
PNPdb03112	10	2550
PNPdb04440	8	2551
PNPdb04441	12	2552
PNPdb03103	6	2553
PNPdb04435	9	2554
NOR00530	10	2555
PNPdb03102	3	1159
PNPdb04436	8	2556
NOR00531	10	2557
PNPdb04433	12	2558
NOR00532	8	2559
PNPdb03104	7	2475
PNPdb04434	8	2560
NOR00533	8	564
PNPdb03107	8	2561
PNPdb04439	14	2562
NOR00534	10	2563
NPA003855	4	2564
PNPdb03106	9	2565
NOR00535	7	2566
PNPdb03109	7	2567
PNPdb04437	14	801
NOR00536	7	2568
PNPdb03108	7	2569
PNPdb04438	9	2570
NOR00538	7	2571
NPA003859	5	2572
NOR00539	7	2573
NPA014507	3	2574
PNPdb04450	7	1789
NPA027812	2	2575
PNPdb03121	2	2576
PNPdb04453	15	2577
PNPdb03120	3	2578
PNPdb04454	14	2579
PNPdb04451	8	27
NOR00550	7	2580
PNPdb04452	5	2581
PNPdb04446	10	2582
NPA001201	18	2583
NPA002531	11	1608
PNPdb03113	11	2584
PNPdb04447	8	2585
NOR00542	7	2586
PNPdb03116	10	2587
