ID	Name	SMILES	Origin	InChiKey	Source	Alternative IDs
BGC0002300.1	albomycin delta1	CC(=O)N1CCC[C@H](N)C(=O)N[C@H]2CCCN(O[Fe](O1)ON(CCC[C@H](NC2=O)C(=O)N[C@@H](CO)C(=O)N[C@H]([C@H](O)[C@H]1S[C@H]([C@H](O)[C@H]1O)n1ccc(=O)n(C)c1=O)C(O)=O)C(C)=O)C(C)=O	Streptomyces sp. ATCC 700974	KKRRFZFRCNSVCL-DFBZBFILSA-N	MIBiG4.0rc1	
BGC0002300.2	albomycin epsilon	[H+].CC(=O)N(CCCC(C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CO)C(=O)NC(C(C1C(C(C(S1)N2C=CC(=N)N(C2=O)C)O)O)O)C(=O)[O-])N)[O-].[Fe+3]	Streptomyces sp. ATCC 700974	VQCJCCMAGPCDIK-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002304.0	varicidin A	CC[C@H](C)[C@H]1C(=O)C(=C(O)[C@@H]2[C@H]3CCCC[C@H]3C=C[C@H]2C(=O)O)C(=O)N1C	Talaromyces variabilis	SKXOEWAUSCYCSA-YDVRFCCISA-N	MIBiG4.0rc1	
BGC0002314.0	corbomycin	CC(=O)NC(C(=O)NC1C(=O)NC2CC3=C[NH]C4=C3C=CC(=C4)C3=CC4=CC(=C3O)OC3=CC=C(C=C3)CC3NC(=O)C(CC5=CC=C(O)C(=C5)C5=C(C=C(O)C=C5O)C(C(=O)NC(C(=O)O)C5=CC(O)=CC(O)=C5)NC3=O)NC(=O)C4NC(=O)C(NC2=O)C2=CC(=C(O)C=C2)OC2=CC1=CC(O)=C2)C1=CC=C(O)C=C1	Streptomyces sp. WAC 01529	YPKFJNUZFFXJND-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002324.1	myxochelin N	O=C(NCCCC[C@@H](CO)NC(=O)C1=CN=CC=C1)C1=CN=CC=C1	Archangium violaceum	REYFHXQKMLBRBN-INIZCTEOSA-N	MIBiG4.0rc1	
BGC0002324.2	myxochelin O	O=C1N[C@@H](CCCCNC(=O)C2=CN=CC=C2)CO1	Archangium violaceum	DEJXNEHSTOCMNC-NSHDSACASA-N	MIBiG4.0rc1	
BGC0002327.0	bolagladin A	COC(CCCC/C=C\CCCCCCC/C=C\C(=O)N/C=C/C(=O)N[C@H]1COC(=O)[C@H](CO)NC(=O)[C@H](CCO)NC(=O)[C@@H](C(C)C)NC1=O)(CC(=O)O)C(=O)O	Burkholderia gladioli	FOYVMAZXONLAFF-JSRAJUNHSA-N	MIBiG4.0rc1	BGC0002335.0; BGC0002336.0
BGC0002327.1	bolagladin B	CC[C@@H](C)[C@H]1NC(=O)[C@@H](NC(=O)/C=C/NC(=O)/C=C\CCCCCCC/C=C\CCCCC(CC(=O)O)(OC)C(=O)O)COC(=O)[C@H](CO)NC(=O)[C@H](CCO)NC1=O	Burkholderia gladioli	BPAWMVDVEWZKAP-GQZVVMBSSA-N	MIBiG4.0rc1	BGC0002335.1; BGC0002336.1
BGC0002329.0	trinickiabactin; gramibactin B	CCCCCCCC(=O)N[C@H]([C@H](C(=O)O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCC[N+](=NO)[O-])C(=O)NCC(=O)N[C@H](CCC[N+](=NO)[O-])C(=O)O	Trinickia caryophylli; Paraburkholderia caledonica	DGRANLNYVKAJEA-DDAPDXDOSA-N	MIBiG4.0rc1; NPAtlas	BGC0002563.0; NPA024966
BGC0002340.0	pyrroloformamide A	CC(=O)N(C)C1C(=O)NC2=CSSC21	Streptomyces sp. CB02980	SVTAHLMEBUJVPG-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002340.2	pyrroloformamide D	CN(C=O)C1=C2C(=CSS2(=O)=O)NC1=O	Streptomyces sp. CB02980	MXCMXGBEQPSSNS-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002340.3	pyrroloformamide C	CN(C=O)C1=C2SCSC=C2NC1=O	Streptomyces sp. CB02980	HGDYHOGWEAAXCS-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.0	myxofacycline C	CC(C)CCCCC(=O)C1=CC(CCCC(=O)O)=NO1	Myxococcus xanthus	MAEOWCPXCUFIRS-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.1	myxofacycline D	CC(C)CCCCC(O)C1=CC(CCCC(=O)O)=NO1	Myxococcus xanthus	AYZBMLHVFCLOSX-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.2	myxofacycline G	CC(C)CCCCC1(O)NC(CCCC(=O)O)=CC1=O	Myxococcus xanthus	DCHCJBFIUINVRX-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.3	myxofacycline E	CC(C)CCCCC1=NC(CCCC(=O)O)=CC(=O)[NH]1	Myxococcus xanthus	VBRRCMRJQMTCRZ-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.4	myxofacycline A	CC(C)CCCCCC1=CC(CCCC(=O)O)=NO1	Myxococcus xanthus	GJAICKRRAVERNT-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.5	myxofacycline F	CCCCCCC1=NC(CCCC(=O)O)=CC(=O)[NH]1	Myxococcus xanthus	LKVUYIVBFVLWLC-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002342.6	myxofacycline B	CCCCCCCC1=CC(CCCC(=O)O)=NO1	Myxococcus xanthus	CUALQTIVAOUYKB-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002344.0	A50926 A	CN[C@@H]1C2=CC(OC3=CC([C@H]4C(N[C@@H]5C6=CC(OC7=CC=C(C=C7)C[C@@H](NC1=O)C(N4)=O)=C(O[C@H]8[C@H](NC(CCCCCCCCCC)=O)[C@@H](O)[C@H](O)[C@@H](CO)O8)C(OC9=C(Cl)C=C(C(O)C%10C(N[C@H](C(O)=O)C%11=C(C(O[C@@H]%12[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O%12)=CC(O)=C%11)C%13=CC([C@@H](NC5=O)C(N%10)=O)=CC=C%13)=O)C=C9)=C6)=O)=C(Cl)C(O)=C3)=C(O)C=C2	Nonomuraea coxensis DSM 45129	BEGQKUVCBHKGID-FWWCRQQKSA-N	MIBiG4.0rc1	
BGC0002344.1	A50926 B	CN[C@@H]1C2=CC(OC3=CC([C@H]4C(N[C@@H]5C6=CC(OC7=CC=C(C=C7)C[C@@H](NC1=O)C(N4)=O)=C(O[C@H]8[C@H](NC(CCCCCCCCCCC)=O)[C@@H](O)[C@H](O)[C@@H](CO)O8)C(OC9=C(Cl)C=C(C(O)C%10C(N[C@H](C(O)=O)C%11=C(C(O[C@@H]%12[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O%12)=CC(O)=C%11)C%13=CC([C@@H](NC5=O)C(N%10)=O)=CC=C%13)=O)C=C9)=C6)=O)=C(Cl)C(O)=C3)=C(O)C=C2	Nonomuraea coxensis DSM 45129	LZOGQRAIPFZIRV-PPRVBKARSA-N	MIBiG4.0rc1	
BGC0002348.0	aspulvinone E	C1=CC(=CC=C1/C=C\2/C(=C(C(=O)O2)C3=CC=C(C=C3)O)O)O	Aspergillus terreus NIH2624	BNNVVTQUWNGKPH-ZROIWOOFSA-N	MIBiG4.0rc1	
BGC0002350.1	bleomycin B2	CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCCN=C(N)N)O	Streptomyces mobaraensis NBRC 13819 = DSM 40847; Streptomyces verticillus	NBLHOLNNKJBEDC-XOGQCRKLSA-N	MIBiG4.0rc1; NPAtlas	NPA020040
BGC0002351.0	thanafactin A	CCCCCCC[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O)C(C)C)C(C)C	Pseudomonas sp. SHC52	BUCXZOKQHZOCIP-ZXGXPUDXSA-N	MIBiG4.0rc1	
BGC0002359.0	dudomycin A	CC(C)CCC(O)CC(=O)NCCCCC(NC(=O)CC(CCC(C)C)OC(=O)CC(O)CCC(C)C)C(=O)O	Streptomyces albus subsp. chlorinus	VNLFFJDNCUFCBZ-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002360.0	depsibosamycin B	COC1=C(C[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(N)=O)[C@@H](O)C(=O)O)COC(=O)CNC(=O)[C@H](CC(C)C)NC2=O)C=CC(O)=C1	Streptomyces aurantiacus	CGUZOSYTHIYGFW-VSGXLYRTSA-N	MIBiG4.0rc1	
BGC0002360.1	depsibosamycin C	COC1=C(C[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)NC(=O)O)[C@@H](O)C(=O)O)COC(=O)CNC(=O)[C@H](CC(C)C)NC2=O)C=CC(O)=C1	Streptomyces aurantiacus	WRXAWETXNFOKFQ-VSGXLYRTSA-N	MIBiG4.0rc1	
BGC0002360.2	depsibosamycin D	COC1=C(C[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(C)=O)[C@@H](O)C(=O)O)COC(=O)CNC(=O)[C@H](CC(C)C)NC2=O)C=CC(O)=C1	Streptomyces aurantiacus	XVALYPLEYAVREQ-ZJPHBKLHSA-N	MIBiG4.0rc1	
BGC0002367.0	rotihibin A	CCCCCCC/C=C/C(=O)N[C@H](CCCNC(=O)N)C(=O)N[C@H](CO)C(=O)N[C@H](CCNC(=O)[C@@H]([C@H](C)O)N)C(=O)N[C@H]([C@@H](C(=O)N)O)C(=O)N[C@H](CC(=O)N)CO	Streptomyces scabiei 87.22; Streptomyces gtaminofaciens 3C02	ZLBAXRLUOZVNFP-ZLYGYSDWSA-N	MIBiG4.0rc1; NPAtlas	NPA021263
BGC0002368.0	21R-citrinadin A	CN[C@]12CN3[C@@H](C)C[C@@H](OC(=O)[C@@H](C(C)C)N(C)C)C[C@@H]3C[C@]1(O)C(C)(C)[C@]1(C2)C(=O)NC2=C(C(=O)[C@@H]3OC3(C)C)C=CC=C21	Penicillium citrinum	BERMVHWKOOMCMF-INOZGOCBSA-N	MIBiG4.0rc1	
BGC0002368.1	aetokthonotoxin	N#CC1=C(N2C(Br)=C(Br)C3=C2C=CC(Br)=C3)[NH]C2=C1C=C(Br)C=C2Br	Penicillium citrinum	JXJDQKCOJBAPQM-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002370.0	zelkovamycin B	C/C=C1\NC(=O)[C@@H](CC)NC(=O)CN2C(=O)[C@@](C)(NC(=O)[C@H](CC3=CNC4=C3C(OC)=CC=C4)NC(=O)C3=CSC(=N3)[C@@H](C)NC(=O)CN(C)C1=O)C(=O)[C@@H]2O	Actinomadura graeca	ZSZUTDYWMWIAKG-VSBDOLEISA-N	MIBiG4.0rc1	
BGC0002370.1	zelkovamycin C	C/C=C1\NC(=O)[C@@H](CC)NC(=O)CNC(=O)[C@](C)(C(C)=O)NC(=O)[C@H](CC2=CNC3=C2C(OC)=C(O)C=C3)NC(=O)C2=CSC(=N2)[C@@H](C)NC(=O)CN(C)C1=O	Actinomadura graeca	OORNONOEAPJBHY-IXVWJLNKSA-N	MIBiG4.0rc1	
BGC0002370.2	zelkovamycin D	CC[C@H]1NC(=O)CNC(=O)[C@](C)(C(C)=O)NC(=O)[C@H](CC2=CNC3=C2C(OC)=CC=C3)NC(=O)C2=CSC(=N2)[C@@H](C)NC(=O)CN(C)C(=O)/C(=C/CO)NC1=O	Actinomadura graeca	IDQDOHKLXZSZIG-VQJCRCMASA-N	MIBiG4.0rc1	
BGC0002370.3	zelkovamycin E	C/C=C1\NC(=O)[C@@H](C)NC(=O)CNC(=O)[C@](C)(C(C)=O)NC(=O)[C@H](CC2=CNC3=C2C(OC)=CC=C3)NC(=O)C2=CSC(=N2)[C@@H](C)NC(=O)CN(C)C1=O	Actinomadura graeca	JXUQPNLBWOOGRB-HAIQEQOSSA-N	MIBiG4.0rc1	
BGC0002373.0	bonnevillamide D	CO/C(=C\C1=CC(Cl)=C(O)C(Cl)=C1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N1[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N(O)[C@H](C(=O)N2[C@@H](C)C[C@H]2C(=O)O)C(C)C)C[C@H](OC(C)=O)[C@H]1C)[C@@H](C)O	Streptomyces sp.	LMBVXCIECVQZON-HYJPTLHKSA-N	MIBiG4.0rc1	
BGC0002373.1	bonnevillamide E	C/C=C(\NC(=O)/C(=C/C1=CC(Cl)=C(O)C(Cl)=C1)OC)C(=O)N[C@@H](CC(C)C)C(=O)N1[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N(O)[C@H](C(=O)N2[C@@H](C)C[C@H]2C(=O)O)C(C)C)C[C@H](OC(C)=O)[C@H]1C	Streptomyces sp.	KNXJPIWWQWMTSD-IUATYZGISA-N	MIBiG4.0rc1	
BGC0002375.0	cladosporiumin I	CC(C)[C@H]1NC(=O)/C(=C2/C=CC[C@H](C)O2)C1=O	Cladosporium sp. SW67	GELNNNASMSFYQL-GMZAKQQWSA-N	MIBiG4.0rc1	
BGC0002375.1	cladosporiumin J	CC(C)=C1NC(=O)C2=C1O[C@H](CC(C)O)CC2=O	Cladosporium sp. SW67	GQZAPSUGCBOUAP-BRFYHDHCSA-N	MIBiG4.0rc1	
BGC0002377.2	WS9326G	CCC/C=C\C1=CC=CC=C1/C=C/C(=O)N[C@@H](CO)C(=O)N(C)/C(=C/C2=CC=C(C=C2)O)/C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC3=CC=CC=C3)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(=O)N)C(=O)O	Streptomyces sp. SNM55; Streptomyces asterosporus DSM 41452	LNQYORFYYXHXPB-KNYYYOTRSA-N	MIBiG4.0rc1; NPAtlas	NPA024437
BGC0002377.3	WS9326F	CCC/C=C\C1=CC=CC=C1/C=C/C(=O)N[C@@H]([C@H](C)O)C(=O)N(C)/C(=C/C2=CC=C(C=C2)O)/C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC3=CC=CC=C3)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(=O)N)C(=O)O	Streptomyces sp. SNM55; Streptomyces asterosporus DSM 41452	HVYURUAVHZAISJ-NVDQEQGNSA-N	MIBiG4.0rc1; NPAtlas	NPA024436
BGC0002378.0	coprisamide C	CC(C)C/C=C/C=C\C1=CC=CC=C1/C=C/C(=O)N[C@H](C)C(=O)N[C@@H]1COC(=O)[C@H]([C@H](C)C(=O)O)NC(=O)[C@H](CNC(=O)[C@@H](N)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O	Streptomyces sp.	JMSMUKSEAVWMLS-NRIHHCDJSA-N	MIBiG4.0rc1	
BGC0002378.1	coprisamide D	CC(C)C/C=C/C=C/C1=CC=CC=C1/C=C/C(=O)N[C@H](C)C(=O)N[C@@H]1COC(=O)[C@H]([C@H](C)C(=O)O)NC(=O)[C@H](CNC(=O)[C@@H](N)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O	Streptomyces sp.	JMSMUKSEAVWMLS-DILUDIFQSA-N	MIBiG4.0rc1	
BGC0002379.0	MA026	CCCCCCCC(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC1COC(=O)C(C(C)CC)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)C(C)C	Pseudomonas sp. RtIB026	UUNSGSIHFUBGCM-XVRKXJHRSA-N	MIBiG4.0rc1	
BGC0002408.0	malleobactin X; Ornibactin_C4_N5-Deacyl,_N5-formyl	NCCCCNC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CCCN(O)C=O)C(O)C(=O)O	Collimonas pratensis; Burkholderia mallei	OAUATHUZKRGHPN-UHFFFAOYSA-N	MIBiG4.0rc1; PNPdatabase	PNPdb00052
BGC0002409.0	frankobactin A1	C[C@@H](O)[C@@H](NC(=O)CCNC(=O)[C@@H]1COC(C2=CC=CC=C2O)=N1)C(=O)N(C)[C@@H](CCCNO)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN(O)C=O)C(=O)O	Frankia sp. CH37	PVXVAWNBYVIJDJ-HNSCFVPZSA-N	MIBiG4.0rc1	BGC0002410.0
BGC0002409.1	frankobactin A2	C[C@H]1OC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNO)N(C)C(=O)[C@@H]1NC(=O)CCNC(=O)[C@@H]1COC(C2=CC=CC=C2O)=N1	Frankia sp. CH37	IBPQKXCUPSWGFW-HNSCFVPZSA-N	MIBiG4.0rc1	BGC0002410.1
BGC0002409.2	frankobactin A3	C[C@@H](O)[C@@H](NC(=O)CCNC(=O)[C@H](CO)NC(=O)C1=CC=CC=C1O)C(=O)N(C)[C@@H](CCCNO)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN(O)C=O)C(=O)O	Frankia sp. CH37	GINHURUUWCPWSS-HNSCFVPZSA-N	MIBiG4.0rc1	BGC0002410.2
BGC0002409.3	frankobactin B1	C[C@@H](O)[C@@H](NC(=O)CNC(=O)[C@@H]1COC(C2=CC=CC=C2O)=N1)C(=O)N(C)[C@@H](CCCNO)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN(O)C=O)C(=O)O	Frankia sp. CH37	HMWKYWYROANUEN-OUBBJWQNSA-N	MIBiG4.0rc1	BGC0002410.3
BGC0002409.4	frankobactin B2	C[C@H]1OC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNO)N(C)C(=O)[C@@H]1NC(=O)CNC(=O)[C@@H]1COC(C2=CC=CC=C2O)=N1	Frankia sp. CH37	PUSWLFCHWVKWQE-OUBBJWQNSA-N	MIBiG4.0rc1	BGC0002410.4
BGC0002409.5	frankobactin B3	C[C@@H](O)[C@@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)C1=CC=CC=C1O)C(=O)N(C)[C@@H](CCCNO)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN(O)C=O)C(=O)O	Frankia sp. CH37	FODDHTHRAYJPCC-OUBBJWQNSA-N	MIBiG4.0rc1	BGC0002410.5
BGC0002409.6	frankobactin C1	CC(=O)N(O)CCC[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNO)N(C)C(=O)[C@H](NC(=O)CCNC(=O)[C@@H]1COC(C2=CC=CC=C2O)=N1)[C@@H](C)O)C(=O)O	Frankia sp. CH37	LECQGLMXQFRCBO-RGHMRBNJSA-N	MIBiG4.0rc1	BGC0002410.6
BGC0002411.0	cyanochelin A	CCCCCCCCCCCC1=C(C2=NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CO)C(O)C(=O)O)C(O)C(=O)O)CO2)C(O)=CC=C1	Rivularia sp. PCC 7116	JJPKARAEIBOESM-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002413.0	frederiksenibactin	NCCCC[C@H](NC(=O)C1=C(O)C(O)=CC=C1)C(=O)N[C@@H](COC(=O)[C@H](COC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)C1=C(O)C(O)=CC=C1)NC(=O)[C@H](CCCCN)NC(=O)C1=C(O)C(O)=CC=C1)C(=O)O	Yersinia frederiksenii ATCC 33641	YTIOHQGZCPYGOD-FSJACQRISA-N	MIBiG4.0rc1	
BGC0002414.0	trichrysobactin; cyclic trichrysobactin	C1[C@@H](C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O1)NC(=O)[C@@H](CCCCN)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)[C@@H](CCCCN)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)[C@@H](CCCCN)NC(=O)C4=C(C(=CC=C4)O)O	Dickeya chrysanthemi; Dickeya chrysanthemi ec16	UCQNSMWQRQITLO-OKYIMTKNSA-N	MIBiG4.0rc1; NPAtlas	BGC0002414.1; NPA009364
BGC0002414.2	chrysobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CO)C(=O)O	Dickeya chrysanthemi; Erwinia chrysanthemi	NNTXFOAPABMVEG-MNOVXSKESA-N	MIBiG4.0rc1; NPAtlas	NPA009561
BGC0002414.3	dichrysobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)C2=C(C(=CC=C2)O)O	Dickeya chrysanthemi	NQNOYRJMWKVMTO-CZYKHXBRSA-N	MIBiG4.0rc1; NPAtlas	NPA009580
BGC0002415.1	trivanchrobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C3=C(C(=CC=C3)O)O	Vibrio campbellii; Vibrio sp. DS40M4	XCOHICMVRLNUCU-OKXKEXSSSA-N	MIBiG4.0rc1; NPAtlas	NPA018703
BGC0002415.2	divanchrobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O	Vibrio campbellii; Vibrio sp. DS40M4	YEDLPYZUUMOKKH-ZRNYENFQSA-N	MIBiG4.0rc1; NPAtlas	NPA019471
BGC0002416.0	variobactin A	CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C1OC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNC(N)=O)NC(=O)C(CCCN)NC(=O)C(CO)NC(=O)C(C(O)C(=O)O)NC(=O)C1C	Variovorax paradoxus	PQVAQGMYHVAPQH-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002416.1	variobactin B	CCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C1OC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNC(N)=O)NC(=O)C(CCCN)NC(=O)C(CO)NC(=O)C(C(O)C(=O)O)NC(=O)C1C	Variovorax paradoxus	VZLKLSFDPFHEHA-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002417.0	variochelin A	CCCCCCCCCCCC(=O)N[C@@H](CCCN=C(N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O	Variovorax paradoxus B4	GRFONBIZQKDBOK-GVMUGWJFSA-N	MIBiG4.0rc1	
BGC0002417.1	variochelin B	CCCCCCCCCCCCCC(=O)N[C@@H](CCCN=C(N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O	Variovorax paradoxus B4	KAFRRCNQGFIZFI-WKKVWVOWSA-N	MIBiG4.0rc1	
BGC0002418.0	pacifibactin	CC(C(CC(=O)N[C@@H]([C@@H](C(=O)O)O)C(=O)N[C@H](CCCCN=C(N)N)C(=O)N[C@H]([C@H](C(=O)O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(C(=O)C)O)C(=O)N[C@@H]1CCCN(C1=O)O)O)N	Alcanivorax pacificus W11-5; Alcanivorax pacificus	DRKCOUTVBQFDMD-XRTXDQJLSA-N	MIBiG4.0rc1; NPAtlas	NPA025052
BGC0002419.0	acidobactin A	CC1CC(=O)NC(CCCN(O)C=O)C(O)CC(=O)NC(C(C)O)C(=O)NC(CCCNO)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Acidovorax citrulli AAC00-1	GTMKLBCBYHLPOW-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002419.1	acidobactin B	CC1CC(=O)NC(CCCN(O)C=O)C(O)CC(=O)NC(C(C)O)C(=O)NC(CCCN)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Acidovorax citrulli AAC00-1	WIQQJJJLRHWSIE-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002420.0	vacidobactin A	CC1CC(=O)NC(CCCN(O)C=O)C(O)C(C)C(=O)NC(C(C)O)C(=O)NC(CCCNO)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Variovorax paradoxus S110	BYSPKLMXELOKRR-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002420.1	vacidobactin B	CC1CC(=O)NC(CCCN(O)C=O)C(O)C(C)C(=O)NC(C(C)O)C(=O)NC(CCCN)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Variovorax paradoxus S110	ZFHJKIZNPDEJSN-UHFFFAOYSA-N	MIBiG4.0rc1	
BGC0002422.0	histicorrugatin	CCCCCCCC(N[C@@H]([C@H](O)C1=CNC=N1)C(N[C@@H](CCN)C(N[C@@H](CCCN)C(N[C@@H](CO)C(N[C@@H](CO)C(N[C@@H]([C@H](O)C(O)=O)C(N[C@@H](CCN)C(N[C@@H]([C@H](O)C2=CNC=N2)C(O)=O)=O)=O)=O)=O)=O)=O)=O)=O	Pseudomonas thivervalensis	SZKPGWBSMRUPAV-QFUOKIFISA-N	MIBiG4.0rc1	
BGC0002424.0	saccharochelin A	CCCCCCCCCCCC(=O)N[C@@H](CCCN(O)C=O)C(=O)N[C@@H](CO)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O	Saccharothrix sp.	CIFNSBSFZQKJLD-FWEHEUNISA-N	MIBiG4.0rc1	
BGC0002424.1	saccharochelin B	CC(C)CCCCCCCCC(=O)N[C@@H](CCCN(O)C=O)C(=O)N[C@@H](CO)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O	Saccharothrix sp.	LZVVUUWVABZKAU-FWEHEUNISA-N	MIBiG4.0rc1	
