ID	Name	SMILES	Origin	InChiKey	Source
BGC0001841.1	detoxin P2	O=C(CC(C)C)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)CO)=O)=O)CC2=CC=CC=C2	Amycolatopsis jejuensis	JBYNVIURIJPAEN-OBAPVSJKSA-N	MIBiG4.0rc1
BGC0001841.2	detoxin P3	O=C(CC(C)C)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)C)=O)=O)CC2=CC=CC=C2	Amycolatopsis jejuensis	LIFRIUCFICDNIR-CIEVZJJWSA-N	MIBiG4.0rc1
BGC0001842.0	gacamide A	CCCCCCC[C@@H](O)CC(N[C@H](CC(C)C)C(N[C@H](CC(O)=O)C(N[C@@H](C(N[C@@H]([C@H](C)CC)C(N[C@@H](C(N[C@H](CCC(N)=O)C(N[C@@H](C(N[C@H]1CC(C)C)=O)COC([C@H]([C@H](CC)C)NC([C@@H](CO)NC([C@H](CC(C)C)NC1=O)=O)=O)=O)=O)=O)CC(C)C)=O)=O)CCC(N)=O)=O)=O)=O	Pseudomonas fluorescens Pf0-1	WTINGRXDSLFUKC-GGENCQROSA-N	MIBiG4.0rc1
BGC0001844.0	holrhizin A	CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C	Paraburkholderia rhizoxinica HKI 454	AOSJRZIKVHUEBB-ZDTXDFEDSA-N	MIBiG4.0rc1
BGC0001844.1	holrhizin B	CCCCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(O)=O	Paraburkholderia rhizoxinica HKI 454	LQVPMUGBAJMPEB-NKHATCEVSA-N	MIBiG4.0rc1
BGC0001844.2	holrhizin C	CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(O)=O	Paraburkholderia rhizoxinica HKI 454	LOJYSDVKJYYIKK-BCMMWQDXSA-N	MIBiG4.0rc1
BGC0001844.3	holrhizin D	CCCCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(O)=O	Paraburkholderia rhizoxinica HKI 454	JZQMGUCXHBUSAJ-VMOCJBJQSA-N	MIBiG4.0rc1
BGC0001846.1	montanastatin	CC1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C	Streptomyces sp. CBMAI 2042	NGUGHCRMWIKICS-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0001878.0	detoxin N2	[H]C1CCN(C(=O)[C@@H](N)C(C)CC)[C@]1([H])C(CC(O)=O)OC(=O)[C@H](CC1=CC=C(O)C=C1)NC([H])=O	Streptomyces sp. NRRL B-1347	YHZYLDIUZSZOOB-PYBZOPHZSA-N	MIBiG4.0rc1
BGC0001890.0	Amphi-enterobactin 1	CCCCCCCCCC(O)CC(=O)NC1COC(=O)C(COC(=O)C(COC(=O)C(COC1=O)NC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O	Vibrio campbellii ATCC BAA-1116	AFBSGQPOTIOCSW-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0001943.1	vioprolides B	C/C=C/1\C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C4=N[C@@H](CS4)C(=O)N1)CC(C)C)C)O)C(C)C)C)[C@@H](C)O	Cystobacter sp.	FCAPHXCVBMYRGC-JQZLJULJSA-N	MIBiG4.0rc1
BGC0001952.0	minutissamide A	CCC(=O)CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N)CC(=O)N)C(C)C)O	Anabaena minutissima UTEX B 1613	HZHLPFLQTJCCHS-HFAMINCGSA-N	MIBiG4.0rc1
BGC0001952.1	minutissamide C	CCC(CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N)CC(=O)N)C(C)C)O)O	Anabaena minutissima UTEX B 1613	QBOXPOZQNMGPJN-MVNQSCNZSA-N	MIBiG4.0rc1
BGC0001955.0	keratinimicin A	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)[C@@H](C1=CC(=C(C=C1)O)Cl)N)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)O)O)O	Amycolatopsis keratiniphila NRRL B24117	FKHQEJYVISUSAG-ZDOBZRACSA-N	MIBiG4.0rc1
BGC0001955.1	keratinimicin B	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)[C@@H](C1=CC(=C(C=C1)O)Cl)N)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)N)O	Amycolatopsis keratiniphila NRRL B24117	OTZKSODHAKYYOG-ZMKDHLFFSA-N	MIBiG4.0rc1
BGC0001955.2	keratinimicin C	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)C(=O)C1=CC(=C(C=C1)O)Cl)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)O)O)O	Amycolatopsis keratiniphila NRRL B24117	IRTHRFHLWVUXGK-KDZXLANOSA-N	MIBiG4.0rc1
BGC0001955.3	keratinimicin D	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)C(=O)C1=CC(=C(C=C1)O)Cl)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)N)O	Amycolatopsis keratiniphila NRRL B24117	XMPNSPSJHNSPFS-GQDQZSPTSA-N	MIBiG4.0rc1
BGC0001966.0	BII-rafflesfungin	CC(NC(CC(OC(CNC1=O)=O)C(C)CCCCCCCCCCCC)=O)C(NC(CCC(O)=O)C(NC(CC(N)=O)C(NC(CO)C(NC(CO)C(NC(C(NC1C(O)C)=O)CO)=O)=O)=O)=O)=O	Phoma sp.	HSMURMHPOJWFAE-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0001980.0	lokisin	CCCCCCC[C@H](CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)CC(C)C)CO)CC(C)C)CO)CC(C)C)[C@H](C)CC)CC(=O)O)C)O	Pseudomonas sp.	GHXLBZVIYYOQOC-ASVOGJOYSA-N	MIBiG4.0rc1
BGC0001999.0	gramibactin	O=C(N[C@H]([C@H](C(O)=O)O[H])C(N[C@@H]([C@@H](C)OC([C@H](NC(CN1)=O)CCC/[N+]([O-])=N/O)=O)C(N[C@H]([C@H](O)C)C(N[C@H](CCC/[N+]([O-])=N/O)C1=O)=O)=O)=O)CCCCCCC	Paraburkholderia graminis C4D1M	ZONNUJBBGHLVGY-INJBYLFHSA-N	MIBiG4.0rc1
BGC0002017.0	potensibactin	O=C(NCC(NCC(NC(CO)C(NC(CO)C(NC(CCCN(O)C(C)=O)C(NC(CCCN1O)C1=O)=O)=O)=O)=O)=O)C2=CC=CC(O)=C2O	Nocardiopsis potens DSM 45234	ZOFVRDQQGQLYFI-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002044.0	empedopeptin	CCCCCCCCCCC[C@H]1CC(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N3CCC[C@@H]3C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N4CC[C@H]([C@H]4C(=O)N[C@@H](C(=O)O1)[C@@H](C(=O)O)O)O)CO)[C@@H](C(=O)O)O)CCCN=C(N)N)CO	Massilia sp. YMA4	WSCOCOSDPASNLN-KWFINCGOSA-N	MIBiG4.0rc1
BGC0002048.0	endopyrrole B	CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C1=CC=C[NH]1)C(C)C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)[C@@H](C)O)C(C)C	Mycetohabitans rhizoxinica HKI 454	CXGWXLRCEXFRJA-LCCPBSOMSA-N	MIBiG4.0rc1
BGC0002048.1	endopyrrole A	CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C1=CC=C[NH]1)C(C)C)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C)C(C)C	Mycetohabitans rhizoxinica HKI 454	KRMWEQCPKUMYBI-DKKFUSLWSA-N	MIBiG4.0rc1
BGC0002051.0	antipain	CC(C)[C@H](C(=O)N[C@@H](CCCN=C(N)N)C=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	Streptomyces sp.	SDNYTAYICBFYFH-UWHLTILDSA-N	MIBiG4.0rc1
BGC0002071.0	virginiafactin A	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C	Pseudomonas sp. QS1027	BSSWFLXSPXRCKV-LSCJSURTSA-N	MIBiG4.0rc1
BGC0002071.1	virginiafactin B	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC	Pseudomonas sp. QS1027	QXRJHCKZVAJRMP-LEIMUPEMSA-N	MIBiG4.0rc1
BGC0002073.0	dehydroxynocardamine	C1CCNC(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCC1)O)O	Corynebacterium propinquum	ABHHIGWFFMCQOC-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002078.0	omnipeptin	CC1CN2C(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC3=C[NH]C4=C3C=CC(Cl)=C4)NC(=O)[C@H](C(C)C(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](N)C(=O)O)C(O)C3=CC=C(O)C=C3)C(C)O)COC(=O)[C@@H]2C1O	uncultured bacterium	TVZYKKNRWFVGID-XMQDSMCMSA-N	MIBiG4.0rc1
BGC0002092.0	stechlisin B2	CCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	NRWCATCBPJNWKD-GCCXYMPISA-N	MIBiG4.0rc1
BGC0002092.1	stechlisin C3	CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	PECYDWCMECOEMQ-FHIPJIAQSA-N	MIBiG4.0rc1
BGC0002092.2	stechlisin D3	CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	HXUJSZUFTCICIQ-HDBYJYEHSA-N	MIBiG4.0rc1
BGC0002092.4	stechlisin E2	CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	HPJIGCCEYVHLSS-KNHRAITDSA-N	MIBiG4.0rc1
BGC0002095.0	leupeptin Pr	CCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(CCCN=C(N)N)C=O	Streptomyces roseus	BFUKWVVFVGUARP-BSOSBYQFSA-N	MIBiG4.0rc1
BGC0002095.1	leupeptin Ac	CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C	Streptomyces roseus	GDBQQVLCIARPGH-BSOSBYQFSA-N	MIBiG4.0rc1
BGC0002107.0	fabrubactin A	CCCCCCCC(O)CC(O)(C(=O)O)C(=O)NCCC(=O)NCCC(O)(C(=O)O)C(=O)NC(C)C1=NC(C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC2CC3=CC(O)=C(O)C=C3[N+](C)(C)C2)=CS1	Agrobacterium fabrum str. C58	SXOKUPQNHVTMPJ-UHFFFAOYSA-O	MIBiG4.0rc1
BGC0002107.1	fabrubactin B	CCCCCCCC(O)CC(O)(C(=O)O)C(=O)NC(C)C(=O)NCCC(O)(C(=O)O)C(=O)NC(C)C1=NC(C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC2CC3=CC(O)=C(O)C=C3[N+](C)(C)C2)=CS1	Agrobacterium fabrum str. C58	OZJJAQYSQJUODF-UHFFFAOYSA-O	MIBiG4.0rc1
BGC0002108.0	cinnapeptin	CC1=CC=CC=C1/C=C/C(=O)N[C@H]1C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CCCCN)C(=O)N[C@@H]([C@@H](O)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C(O)C(C)C)CO[C@@H]1C	Streptomyces viridosporus ATCC 14672	MWADPICVQSLLSV-GSJUHUDTSA-N	MIBiG4.0rc1
BGC0002109.0	kitacinnamycin A	CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)/C=C/C2=CC=CC=C2/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)C(O)[C@H]2O)[C@@H](C)OC1=O	Kitasatospora sp.	BUBGDTLTOWELPL-IAPKEWSDSA-N	MIBiG4.0rc1
BGC0002109.1	kitacinnamycin B	CC[C@H](C)[C@H]1NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)/C=C/C2=CC=CC=C2/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)C(O)[C@H]2O)[C@@H](C)OC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC1=O	Kitasatospora sp.	LFAIQJUPDXIDHP-NPNDEIFVSA-N	MIBiG4.0rc1
BGC0002109.2	kitacinnamycin C	CC(=O)N[C@H]1[C@H](OC/C=C/C2=CC=CC=C2/C=C/C(=O)N[C@H]2C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@H](C(C)C)C(=O)NCC(=O)NCC(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O[C@@H]2C)O[C@H](CO)[C@@H](O)[C@@H]1O	Kitasatospora sp.	YVFKTBDFYAEHEG-ZYEMZCIWSA-N	MIBiG4.0rc1
BGC0002109.3	kitacinnamycin D	CC[C@H](C)[C@H]1NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)/C=C/C2=CC=CC=C2/C=C/CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](C)OC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC1=O	Kitasatospora sp.	PXODCZKUYVIPQW-QQGLOGFDSA-N	MIBiG4.0rc1
BGC0002109.4	kitacinnamycin E	CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)/C=C/C2=CC=CC=C2/C=C/C(=O)O)[C@@H](C)OC1=O	Kitasatospora sp.	SUSGWYGMAVFEED-SILYKDPXSA-N	MIBiG4.0rc1
BGC0002109.5	kitacinnamycin F	CC[C@H](C)[C@H]1NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)/C=C/C2=CC=CC=C2/C=C/C(=O)O)[C@@H](C)OC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC1=O	Kitasatospora sp.	SZYOCWYVOQEMMI-XPZSMLQJSA-N	MIBiG4.0rc1
BGC0002117.0	potashchelin A	CCCCCCCCCC(O)CC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H]1CCCN(O)C1=O)[C@@H](C)O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	Halomonas sp. MG34	WRQCDTBWGNVZFM-RZNIIMBFSA-N	MIBiG4.0rc1
BGC0002123.0	pseudovibriamide A1	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)O)=CS1	Pseudovibrio brasiliensis Ab134	DSZGVCDSQFSWIT-JWWYCQQFSA-N	MIBiG4.0rc1
BGC0002123.1	pseudovibriamide B1	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC(CC(=O)O)C2C(OC(=O)CC)CCN2C(=O)[C@@H](N)C(C)C)=CS1	Pseudovibrio brasiliensis Ab134	CQSGJHDKTNYHCG-CDSYVURASA-N	MIBiG4.0rc1
BGC0002123.10	pseudovibriamide B6	C/C=C(/C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC(CC(=O)O)C2C(OC(=O)CC)CCN2C(=O)[C@@H](N)CC(C)C)=CS1)N1C(=O)N[C@@H](CC2=CC=C(O)C=C2)C1=O	Pseudovibrio brasiliensis Ab134	DOSZVMSUCGKVPG-SGVYKYBRSA-N	MIBiG4.0rc1
BGC0002123.11	pseudovibriamide B5	C/C=C(/C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC(CC(=O)O)C2C(OC(=O)CC)CCN2C(=O)[C@@H](N)C(C)CC)=CS1)N1C(=O)N[C@@H](CC2=CC=C(O)C=C2)C1=O	Pseudovibrio brasiliensis Ab134	DPLKFNSFNTWDKG-ZNFJIFIVSA-N	MIBiG4.0rc1
BGC0002123.2	pseudovibriamide A2	C/C=C(/C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)O)=CS1)N1C(=O)N[C@@H](CC2=CC=C(O)C=C2)C1=O	Pseudovibrio brasiliensis Ab134	LEZJVJSLKVKQPP-NKVYNWHTSA-N	MIBiG4.0rc1
BGC0002123.3	pseudovibriamide A3	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)O)=CS1	Pseudovibrio brasiliensis Ab134	VWQJCQPHGPHARU-MKPBVODGSA-N	MIBiG4.0rc1
BGC0002123.4	pseudovibriamide A4	C/C=C(/C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)O)=CS1)N1C(=O)N[C@@H](CC2=CC=C(O)C=C2)C1=O	Pseudovibrio brasiliensis Ab134	IXXSEHJMHZWUOA-AVAAIMMPSA-N	MIBiG4.0rc1
BGC0002123.5	pseudovibriamide B2	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC(CC(=O)O)C2C(OC(=O)CC)CCN2C(=O)[C@@H](N)C(C)CC)=CS1	Pseudovibrio brasiliensis Ab134	ZFUKGBHZYCUJKU-FKLDRJFQSA-N	MIBiG4.0rc1
BGC0002123.6	pseudovibriamide A5	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)OC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)O)=CS1	Pseudovibrio brasiliensis Ab134	TVNCPMSTRIQNRC-MUBRTIPBSA-N	MIBiG4.0rc1
BGC0002123.7	pseudovibriamide A6	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC)=CS1	Pseudovibrio brasiliensis Ab134	NSIAKTFOOHSQIB-MUBRTIPBSA-N	MIBiG4.0rc1
BGC0002123.8	pseudovibriamide B3	C/C=C(\NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C1=NC(C(=O)N[C@@H](CCC(N)=O)C(=O)OC(CC(=O)O)C2C(OC(=O)CC)CCN2C(=O)[C@@H](N)CC(C)C)=CS1	Pseudovibrio brasiliensis Ab134	NJUVGYFCCIHENE-MAZMCXHVSA-N	MIBiG4.0rc1
